"CNY","EUR","JPY","GBP","CAD","AUD","G_USD"
6.1983,1.3463,101.54,1.704,1.0726,0.9441,1304.31
6.1949,1.3462,101.81,1.6987,1.0744,0.9415,1293.85
6.1915,1.3434,101.82,1.6973,1.0815,0.9395,1307.8
6.1863,1.344,101.84,1.6982,1.0798,0.9407,1303.95
6.1815,1.3409,102.11,1.6944,1.085,0.9381,1298.95
6.1717,1.3396,102.81,1.6912,1.0905,0.9327,1295.88
6.1747,1.3388,102.79,1.6884,1.0904,0.9293,1282.73
6.1798,1.343,102.57,1.6818,1.0915,0.9308,1293.8
6.1785,1.3422,102.55,1.6859,1.0906,0.9333,1288.59
6.1708,1.3372,102.62,1.6882,1.096,0.9303,1288.54
6.1633,1.3384,102.13,1.6852,1.0917,0.9349,1305.62
6.1619,1.3361,102.09,1.6832,1.0926,0.9268,1312.63
6.1567,1.3408,102,1.6771,1.0972,0.9271,1309.3
6.1536,1.3384,102.19,1.6787,1.0925,0.9264,1307.98
6.1583,1.3368,102.25,1.681,1.0925,0.9263,1308.41
6.1544,1.3362,102.41,1.6689,1.0915,0.9302,1312.25
6.1531,1.3363,102.47,1.6685,1.0903,0.9315,1316.32
6.147,1.3398,102.36,1.6688,1.0894,0.9316,1304.4
6.1437,1.3361,102.56,1.6727,1.0888,0.9324,1297.9
6.1418,1.3318,102.92,1.6615,1.0941,0.93,1295.79
6.1413,1.3257,103.7,1.6594,1.0969,0.9285,1290.96
6.1514,1.3282,103.83,1.6579,1.0939,0.9304,1277.11
6.1529,1.3245,103.92,1.6565,1.0942,0.9314,1280.7
6.155,1.319,104.04,1.6569,1.0984,0.9298,1275.76
6.1523,1.3167,104.1,1.654,1.0954,0.9306,1280.82
6.1432,1.3194,103.87,1.6573,1.0865,0.9333,1282.32
6.1446,1.3183,103.71,1.6587,1.086,0.9357,1289.7
6.1432,1.3133,104.07,1.6596,1.0877,0.9339,1287.01
6.1488,1.3131,105.09,1.647,1.0928,0.9276,1265.62
6.1411,1.3148,104.83,1.646,1.0888,0.9342,1269.01
6.1386,1.2936,105.28,1.6316,1.0876,0.9342,1261.2
6.1412,1.2951,105.06,1.6323,1.0878,0.9377,1268.3
6.137,1.294,106.17,1.6105,1.0981,0.9204,1255.15
6.1299,1.2916,106.84,1.6201,1.0946,0.9159,1249.2
6.13,1.2927,107,1.6275,1.1033,0.9107,1240.07
6.1346,1.2961,107.32,1.6264,1.109,0.9038,1228.1
6.142,1.2939,107.19,1.6228,1.1054,0.9032,1232.57
6.1462,1.2958,107.13,1.6269,1.097,0.9085,1234.25
6.1401,1.2844,108.46,1.6255,1.1016,0.8954,1222.37
6.1406,1.2916,108.76,1.6442,1.0937,0.8987,1225.27
6.1405,1.2829,109.01,1.6285,1.0963,0.8924,1216
6.1404,1.2846,108.82,1.636,1.1039,0.8872,1214.68
6.1378,1.2849,108.85,1.639,1.1075,0.8844,1222.42
6.1346,1.2778,109.1,1.6335,1.1059,0.8879,1216.85
6.1363,1.2751,108.74,1.6317,1.1113,0.8793,1221.3
6.127,1.2683,109.27,1.6243,1.1152,0.8762,1218.8
6.1501,1.2688,109.44,1.6241,1.116,0.8719,1214.85
6.1395,1.263,109.59,1.6216,1.1195,0.8747,1208.35
6.139,1.2731,108.12,1.6158,1.1109,0.8831,1220.68
6.1305,1.2689,107.8,1.6118,1.1182,0.8772,1223.65
6.1309,1.2627,107.63,1.607,1.1199,0.8681,1223.2
6.1259,1.2742,106.96,1.6073,1.119,0.8759,1236.22
6.1247,1.2657,107.12,1.5904,1.1294,0.8719,1232.5
6.1259,1.2816,106.07,1.6002,1.1263,0.8807,1239.92
6.1231,1.2802,106.27,1.6071,1.1265,0.8747,1238.68
6.124,1.2758,106.87,1.6091,1.1275,0.8743,1238.1
6.1229,1.2793,106.96,1.6156,1.1288,0.8783,1246.71
6.1212,1.2711,107.08,1.6116,1.1226,0.878,1248.97
6.1185,1.2643,107.2,1.6039,1.1241,0.8762,1242.14
6.1195,1.2644,108.29,1.6031,1.123,0.8758,1232.97
6.1172,1.2669,108.1,1.6085,1.123,0.8786,1230.9
6.1167,1.2696,107.85,1.6116,1.125,0.88,1225.68
6.1133,1.2732,108.14,1.613,1.1168,0.8853,1228.14
6.1112,1.2635,108.85,1.6011,1.1185,0.8793,1211.73
6.1159,1.2615,109.26,1.6001,1.1185,0.8839,1199.6
6.1135,1.2521,112.31,1.599,1.1265,0.8794,1172.59
6.1183,1.248,114.05,1.5967,1.1356,0.8682,1165.2
6.1152,1.2546,113.6,1.6003,1.1408,0.8739,1168.38
6.1146,1.2485,114.65,1.5976,1.1388,0.8593,1140.26
6.1123,1.2373,115.18,1.5835,1.1423,0.8559,1141.57
6.1229,1.2453,114.61,1.5867,1.1328,0.8627,1177.6
6.1196,1.242,114.84,1.5841,1.138,0.8619,1150.97
6.1252,1.2472,115.8,1.5918,1.1335,0.8683,1163.85
6.1262,1.2437,115.47,1.5777,1.1316,0.8719,1162.6
6.1248,1.2474,115.75,1.5708,1.1369,0.8717,1162.4
6.1307,1.2522,116.29,1.5667,1.1288,0.8744,1188.4
6.1241,1.2448,116.58,1.5639,1.1306,0.8709,1186.5
6.1213,1.2535,116.84,1.5633,1.1297,0.872,1196.45
6.1198,1.2553,117.97,1.5681,1.1339,0.8617,1182.06
6.1245,1.2539,118.23,1.5692,1.1304,0.862,1193.53
6.1249,1.2389,117.81,1.565,1.123,0.8667,1201.15
6.1417,1.244,118.26,1.5707,1.1282,0.8617,1197.7
6.1365,1.2473,117.96,1.5703,1.1257,0.853,1200.6
6.1389,1.2505,117.73,1.5791,1.1247,0.8548,1198.1
6.145,1.2449,118.62,1.5647,1.1414,0.8506,1167.23
6.152,1.2469,118.39,1.5729,1.1327,0.8491,1211.75
6.1503,1.2381,119.22,1.564,1.1406,0.8443,1197.67
6.15,1.2309,119.79,1.5683,1.1365,0.8404,1209.39
6.1546,1.238,119.78,1.5674,1.1381,0.8384,1205.03
6.1502,1.2286,121.44,1.5585,1.1435,0.8326,1192.1
6.1727,1.2316,120.68,1.5652,1.1477,0.8293,1203.15
6.1855,1.2373,119.69,1.5666,1.1444,0.8291,1230.63
6.1768,1.2447,117.82,1.5714,1.148,0.8318,1226
6.1886,1.2411,118.63,1.5729,1.1523,0.8274,1227.5
6.1869,1.2457,118.8,1.5721,1.1576,0.8244,1222.3
6.1912,1.2438,117.83,1.5638,1.1668,0.8212,1192.7
6.1903,1.2509,116.39,1.5749,1.1626,0.8218,1196.9
6.1975,1.246,117.03,1.5704,1.1637,0.8186,1189
6.2163,1.2285,118.83,1.567,1.1578,0.8165,1198.65
6.2202,1.2228,119.45,1.5619,1.1604,0.8143,1195.5
6.2216,1.2229,120.03,1.5588,1.1626,0.8131,1176.75
6.226,1.2171,120.68,1.552,1.1617,0.8103,1176.35
6.2163,1.2196,120.44,1.5553,1.1622,0.8108,1173.6
6.2129,1.2178,120.36,1.5558,1.1627,0.8121,1195.05
6.2218,1.2154,120.61,1.5516,1.1635,0.8133,1183.2
6.202,1.2154,119.46,1.5563,1.1608,0.8184,1200.4
6.204,1.2097,119.68,1.5576,1.1622,0.8162,1183.8
6.22,1.1932,119.62,1.525,1.1761,0.8083,1204.21
6.213,1.1891,118.37,1.515,1.1836,0.8085,1218.9
6.2125,1.1839,119.23,1.5112,1.1818,0.8076,1210.56
6.2145,1.1795,119.65,1.5089,1.1828,0.8123,1208.73
6.2086,1.1839,118.49,1.516,1.1861,0.8202,1223.13
6.2036,1.1833,118.35,1.5171,1.1973,0.8155,1233.34
6.1983,1.1771,117.92,1.5156,1.1955,0.8166,1230.58
6.1957,1.1786,117.34,1.5233,1.1949,0.8147,1229.68
6.1881,1.1629,116.2,1.5182,1.1954,0.8222,1261.75
6.2066,1.1559,117.58,1.5137,1.1982,0.8219,1279.96
6.2142,1.1551,118.77,1.5147,1.2112,0.8167,1293.59
6.2115,1.161,117.96,1.5142,1.2337,0.8086,1293.26
6.2095,1.1364,118.47,1.5007,1.2384,0.8022,1301.53
6.2288,1.1206,117.76,1.4987,1.2425,0.7907,1294.29
6.2542,1.124,118.45,1.5081,1.2476,0.7923,1281.04
6.2435,1.1379,117.86,1.5195,1.2397,0.7935,1292.24
6.248,1.1287,117.54,1.5138,1.253,0.7886,1284.85
6.2469,1.1318,118.28,1.5064,1.2619,0.7763,1257.2
6.251,1.1285,117.51,1.5046,1.2725,0.7767,1283.12
6.2597,1.1338,117.62,1.5036,1.2568,0.7802,1275.01
6.2581,1.148,117.55,1.5167,1.2417,0.7791,1259.84
6.2477,1.1337,117.26,1.5182,1.2573,0.7751,1269.91
6.2521,1.1477,117.52,1.5328,1.2434,0.7796,1264.51
6.2447,1.1314,119.03,1.5246,1.2516,0.7794,1233.38
6.2472,1.1322,118.62,1.5213,1.2469,0.7801,1239.48
6.2416,1.1318,119.43,1.5252,1.2588,0.777,1233.76
6.2427,1.1332,120.44,1.5237,1.2625,0.7716,1218.85
6.2454,1.1403,119.05,1.5384,1.2507,0.7735,1222.22
6.2405,1.1387,118.75,1.5399,1.2447,0.775,1229.64
6.2551,1.141,119.24,1.5348,1.2388,0.7816,1209.23
6.2598,1.1343,118.73,1.5471,1.2461,0.7868,1204.69
6.2589,1.1197,119.41,1.541,1.2513,0.7799,1208.89
6.2696,1.1195,119.59,1.5434,1.2502,0.7812,1213.06
6.273,1.1182,120.13,1.5361,1.2536,0.7765,1206.79
6.2743,1.1175,119.71,1.5361,1.249,0.7815,1203.79
6.2709,1.1078,119.69,1.5264,1.2421,0.7819,1199.8
6.2662,1.1027,120.12,1.5237,1.2487,0.7781,1198.42
6.2629,1.0844,120.79,1.5043,1.2621,0.7716,1166.95
6.2644,1.085,121.2,1.5127,1.26,0.7703,1166.95
6.262,1.0679,121.16,1.5054,1.2685,0.7623,1161.42
6.2623,1.0544,121.5,1.4929,1.2739,0.7591,1154.78
6.2624,1.0624,121.29,1.4882,1.2689,0.7703,1152.37
6.2595,1.0499,121.33,1.474,1.2782,0.7635,1158.02
6.2624,1.0566,121.36,1.4826,1.2775,0.7641,1154.19
6.2499,1.0598,121.33,1.4742,1.2786,0.7621,1149.12
6.2294,1.0832,120.23,1.4956,1.2588,0.7741,1167
6.1961,1.0657,120.78,1.4756,1.2711,0.7648,1171.3
6.2062,1.0811,121.04,1.495,1.2551,0.7774,1182.2
6.216,1.0945,119.68,1.4952,1.2515,0.7876,1189.06
6.2053,1.0916,119.74,1.4843,1.2498,0.7874,1192.6
6.2125,1.0971,119.46,1.4884,1.2511,0.7845,1195.15
6.2124,1.0874,119.21,1.4849,1.2485,0.7825,1203.9
6.2167,1.0893,119.12,1.4876,1.2608,0.775,1198.8
6.2077,1.0823,120.12,1.4801,1.2682,0.7651,1185.1
6.1996,1.0739,120.07,1.4823,1.2677,0.7611,1183.3
6.198,1.0766,119.67,1.4826,1.2616,0.7602,1203.7
6.197,1.088,119.73,1.4833,1.2562,0.7589,1201.5
6.1983,1.0811,120.3,1.4813,1.2507,0.7637,1208.25
6.2032,1.0782,120.16,1.487,1.254,0.7688,1202.65
6.206,1.0662,120.56,1.4708,1.2586,0.7694,1194.3
6.208,1.0597,120.18,1.463,1.2561,0.7677,1207.5
6.2167,1.0568,120.13,1.4671,1.2592,0.7585,1198.35
6.2118,1.0654,119.37,1.4777,1.249,0.7625,1192.4
6.2052,1.0678,119.08,1.4832,1.2293,0.7675,1201.6
6.1967,1.0764,118.98,1.4934,1.2191,0.7794,1198.1
6.1978,1.0805,118.9,1.4959,1.2245,0.7783,1204.1
6.2015,1.074,119.24,1.4904,1.2224,0.7726,1196.25
6.2016,1.0738,119.68,1.4925,1.2274,0.7713,1202.39
6.195,1.0721,119.92,1.5032,1.2243,0.775,1187.06
6.198,1.0821,119.58,1.5059,1.2146,0.778,1193.89
6.195,1.0869,118.96,1.5188,1.2177,0.7821,1178.97
6.2206,1.0883,119.11,1.5228,1.209,0.7848,1201.62
6.2057,1.0975,118.84,1.5336,1.2024,0.8021,1211.94
6.1997,1.1116,119.11,1.5429,1.2015,0.7991,1204.72
6.2028,1.1213,119.41,1.5346,1.207,0.79,1183.97
6.209,1.1149,120.13,1.5123,1.209,0.7836,1187.97
6.2062,1.1185,119.86,1.5179,1.2068,0.794,1193.02
6.2007,1.1342,119.44,1.5244,1.2041,0.7968,1191.29
6.2069,1.1247,119.68,1.5418,1.211,0.791,1184.4
6.2094,1.12,119.86,1.5458,1.207,0.7934,1187.5
6.2096,1.1151,120.12,1.5586,1.2097,0.7894,1183.55
6.2092,1.1219,119.84,1.5672,1.2004,0.7988,1193.15
6.2044,1.135,119.18,1.574,1.1958,0.8104,1214.69
6.2012,1.1408,119.18,1.5773,1.199,0.808,1221
6.2061,1.1442,119.25,1.572,1.2012,0.8037,1223.7
6.2043,1.1314,119.98,1.5653,1.2153,0.7991,1225.05
6.2066,1.1145,120.64,1.5509,1.2226,0.7917,1207.55
6.2038,1.1091,121.29,1.5529,1.2205,0.7871,1209.45
6.1968,1.1105,121.05,1.5656,1.2199,0.7893,1206.25
6.1976,1.1002,121.5,1.5489,1.2278,0.7831,1205.4
6.204,1.0874,123.02,1.5381,1.243,0.7736,1187.15
6.2014,1.09,123.71,1.5351,1.2453,0.7732,1187.9
6.2012,1.0959,123.93,1.5317,1.2422,0.7654,1187.95
6.1985,1.0991,124.1,1.5293,1.2454,0.7639,1190
6.1995,1.0922,124.76,1.5198,1.2523,0.7609,1188.95
6.1984,1.115,124.07,1.5344,1.2405,0.7771,1192.95
6.1976,1.1266,124.27,1.533,1.2452,0.7778,1184.95
6.201,1.1224,124.44,1.5356,1.2505,0.7675,1176.45
6.2034,1.1107,125.58,1.5267,1.2434,0.7624,1171.5
6.2056,1.1283,124.57,1.5342,1.2407,0.7694,1173.45
6.2057,1.1276,124.33,1.5381,1.2335,0.7688,1176.05
6.2061,1.1318,122.76,1.5511,1.2272,0.7741,1185.35
6.2065,1.1236,123.46,1.5512,1.2297,0.7748,1181.95
6.2081,1.1257,123.41,1.5565,1.232,0.7729,1180.8
6.209,1.1286,123.4,1.5596,1.2316,0.7761,1185.55
6.2084,1.1246,123.37,1.5647,1.229,0.7749,1181.35
6.2096,1.1341,123.42,1.5829,1.2227,0.7751,1185.25
6.2075,1.137,122.94,1.5879,1.2223,0.7799,1201.25
6.2095,1.135,122.68,1.588,1.2269,0.7771,1200
6.2068,1.1165,123.92,1.5724,1.233,0.7734,1177.65
6.2071,1.1202,123.89,1.5703,1.2384,0.7702,1174.7
6.2094,1.12,123.65,1.5739,1.2329,0.7731,1172.95
6.209,1.1162,123.86,1.5743,1.2317,0.7653,1175.04
6.2087,1.1231,122.55,1.5733,1.2401,0.7679,1179.85
6.201,1.1143,122.39,1.5712,1.2487,0.7704,1172.75
6.2011,1.1055,123.16,1.5616,1.2581,0.7648,1168.6
6.2049,1.1082,123.09,1.5593,1.2551,0.7623,1166.05
6.2092,1.1055,122.55,1.5604,1.2644,0.7501,1169.78
6.21,1.0996,122.46,1.5455,1.2712,0.7443,1154.65
6.2094,1.1073,120.61,1.5364,1.2741,0.7426,1156.95
6.2088,1.1044,121.47,1.5378,1.2703,0.7448,1159.35
6.2092,1.1151,122.83,1.5513,1.2656,0.7444,1162.65
6.2084,1.1005,123.45,1.5487,1.2736,0.7401,1157.45
6.2089,1.1007,123.37,1.5632,1.2733,0.7451,1155.05
6.2092,1.0947,123.76,1.5633,1.2916,0.7376,1148.85
6.2095,1.0876,124.13,1.5606,1.2958,0.7409,1144.55
6.2095,1.0828,124.05,1.5601,1.297,0.7369,1134.32
6.2097,1.0822,124.3,1.5558,1.2998,0.7365,1097.45
6.2096,1.0937,123.86,1.5556,1.2946,0.7421,1100.85
6.2095,1.0928,123.93,1.5614,1.3029,0.7381,1093.95
6.2095,1.0982,123.92,1.5511,1.304,0.7352,1090.15
6.2095,1.098,123.79,1.5507,1.3043,0.7278,1098.9
6.2095,1.1091,123.22,1.5559,1.3036,0.7265,1094
6.2094,1.1061,123.59,1.561,1.2924,0.7343,1094.85
6.2091,1.0978,123.97,1.5599,1.2952,0.7286,1096.55
6.2096,1.0932,124.19,1.5595,1.2997,0.7292,1087.95
6.2097,1.098,123.85,1.5619,1.3085,0.7297,1095.01
6.2097,1.0952,123.98,1.5585,1.3156,0.7275,1086.25
6.2096,1.0889,124.36,1.5564,1.3185,0.7379,1087.35
6.2096,1.0899,124.87,1.5597,1.3175,0.7349,1084.65
6.2097,1.0924,124.7,1.5513,1.311,0.7345,1089.15
6.2097,1.0962,124.2,1.5494,1.3134,0.7413,1093.64
6.2097,1.1016,124.57,1.5587,1.3007,0.741,1103.85
6.3231,1.1041,125.1,1.5576,1.3112,0.7303,1108.6
6.387,1.1157,124.19,1.561,1.2973,0.738,1124.75
6.399,1.1152,124.4,1.561,1.3061,0.7362,1114.55
6.3918,1.1105,124.29,1.5641,1.3086,0.7377,1114.54
6.3947,1.1078,124.4,1.5585,1.3084,0.7372,1117.35
6.3938,1.1026,124.37,1.5665,1.3058,0.7335,1117.45
6.3955,1.1122,123.87,1.568,1.3117,0.7349,1133.85
6.389,1.1234,123.39,1.5691,1.3081,0.7334,1152.35
6.3887,1.1384,122,1.5689,1.3188,0.7315,1160.23
6.4044,1.1578,118.61,1.5749,1.3286,0.7134,1154.65
6.4124,1.1509,118.97,1.5688,1.3329,0.7142,1140.35
6.4105,1.1311,120.22,1.5465,1.3295,0.7129,1124.75
6.4053,1.1243,121.16,1.5407,1.3202,0.7167,1125.35
6.3885,1.1241,121.13,1.5417,1.3179,0.7196,1133.07
6.3763,1.1202,121.23,1.5417,1.3234,0.7141,1134.35
6.3645,1.131,119.38,1.5303,1.3248,0.7015,1139.75
6.3559,1.1223,120.34,1.5298,1.3266,0.7041,1133.35
6.3672,1.1202,119.89,1.5391,1.3211,0.7017,1121.45
6.3778,1.1216,120.32,1.5359,1.3258,0.6982,1106.33
6.3772,1.1275,120.68,1.5442,1.3237,0.7072,1111.15
6.375,1.1339,120.57,1.5426,1.3261,0.7088,1107.26
6.3679,1.1315,120.21,1.5425,1.3257,0.7131,1107.92
6.37,1.1265,120.41,1.534,1.3252,0.7136,1104.95
6.3709,1.1288,120.59,1.5492,1.3176,0.719,1118.95
6.366,1.1415,120.18,1.5577,1.318,0.7166,1130.45
6.3643,1.1308,119.92,1.5529,1.3226,0.7192,1138.9
6.3691,1.1188,120.56,1.5505,1.3251,0.7129,1132.95
6.376,1.1127,120.14,1.5361,1.3271,0.7082,1124.05
6.3839,1.1187,120.21,1.5246,1.3326,0.7005,1129.95
6.3828,1.1174,120.19,1.5215,1.3333,0.6983,1153.55
6.3744,1.1192,120.58,1.5177,1.3332,0.7024,1145.87
6.369,1.1241,119.91,1.5169,1.3392,0.6983,1131.65
6.3636,1.1251,119.79,1.5153,1.3425,0.6988,1126.75
6.3571,1.1172,119.85,1.5123,1.3327,0.7019,1114.55
6.3537,1.1278,119.9,1.5345,1.301,0.7252,1138.45
6.3453,1.1353,120.25,1.5312,1.2942,0.7331,1155.58
6.323,1.1357,120.04,1.5343,1.3001,0.7361,1163.15
6.3429,1.1381,119.78,1.5249,1.3027,0.7213,1168.25
6.3477,1.1479,118.75,1.5484,1.2926,0.7305,1184.05
6.346,1.1378,118.87,1.5465,1.2863,0.7334,1182.75
6.3529,1.1347,119.44,1.5435,1.2919,0.7261,1176.55
6.3601,1.1328,119.46,1.5461,1.3013,0.7249,1170.35
6.3488,1.1346,119.86,1.5443,1.2983,0.7261,1175.55
6.3482,1.1338,119.93,1.5413,1.3136,0.7213,1166.65
6.3574,1.1107,120.67,1.5388,1.3091,0.7216,1165.35
6.35,1.1014,121.46,1.531,1.3163,0.7214,1163.81
6.3529,1.1052,121,1.5348,1.3158,0.7242,1162.95
6.3532,1.1047,120.38,1.5304,1.3264,0.7202,1166.35
6.3592,1.0925,121.14,1.5266,1.3196,0.7101,1155.55
6.3567,1.0985,121.05,1.531,1.3164,0.7079,1145.45
6.3175,1.1011,120.61,1.5425,1.308,0.7135,1141.59
6.3379,1.1015,120.75,1.5415,1.3095,0.7145,1133.5
6.3366,1.0967,121.04,1.5423,1.3061,0.7184,1117.54
6.336,1.0865,121.53,1.5385,1.3148,0.7147,1107.32
6.3466,1.088,121.76,1.5206,1.3166,0.7142,1103.68
6.353,1.0741,123.14,1.5048,1.3301,0.7041,1088.64
6.3622,1.0748,123.18,1.5112,1.3284,0.7046,1092.03
6.3618,1.0723,123.15,1.5118,1.3271,0.703,1089.85
6.3665,1.0739,122.85,1.5211,1.3263,0.7061,1085.94
6.3692,1.0813,122.61,1.5233,1.3287,0.7125,1084.84
6.374,1.0729,122.86,1.5209,1.3332,0.7119,1083.51
6.3724,1.0684,123.17,1.5202,1.3332,0.7095,1082.78
6.3786,1.0643,123.43,1.5211,1.332,0.7112,1070.22
6.3849,1.0658,123.6,1.5231,1.3303,0.711,1071.07
6.384,1.0733,122.86,1.529,1.3282,0.7195,1082.18
6.385,1.0645,122.81,1.519,1.3349,0.7237,1077.75
6.3896,1.0635,122.83,1.5121,1.3363,0.7193,1069.13
6.3895,1.0642,122.53,1.5082,1.3307,0.7253,1075.44
6.3892,1.0623,122.69,1.5128,1.3289,0.7252,1071.32
6.3952,1.0591,122.74,1.5031,1.3372,0.7188,1058
6.3981,1.0564,123.1,1.5056,1.336,0.7227,1064.52
6.3986,1.0633,122.86,1.5081,1.3361,0.7324,1069.27
6.3988,1.0615,123.24,1.4949,1.3342,0.7309,1053.7
6.3972,1.094,122.58,1.5143,1.3354,0.7339,1062.2
6.402,1.0874,123.1,1.5105,1.3361,0.734,1086.66
6.4082,1.0837,123.36,1.5053,1.3498,0.7267,1070.37
6.4172,1.0891,122.95,1.5008,1.3582,0.7216,1074.49
6.428,1.1026,121.41,1.518,1.3572,0.7231,1072.98
6.4378,1.0941,121.61,1.5161,1.3625,0.7281,1071.35
6.4553,1.0993,120.86,1.5221,1.3753,0.7186,1074.62
6.4591,1.0993,121.01,1.514,1.373,0.7242,1062.73
6.461,1.0928,121.7,1.5036,1.3734,0.7193,1060.56
6.4733,1.0911,122.21,1.4999,1.3784,0.7228,1072.71
6.4837,1.0827,122.55,1.4902,1.3939,0.7125,1051.6
6.4815,1.0866,121.15,1.4891,1.3956,0.7172,1066.06
6.4808,1.0914,121.21,1.4883,1.3962,0.7188,1078.28
6.4788,1.0956,121.07,1.4825,1.3921,0.7234,1072.34
6.4778,1.0909,120.9,1.4868,1.3852,0.7235,1069.96
6.4768,1.096,120.4,1.4908,1.3817,0.7281,1075.8
6.488,1.0969,120.37,1.4877,1.3904,0.7247,1068.78
6.4852,1.092,120.46,1.4816,1.3842,0.7295,1068.71
6.4902,1.093,120.52,1.482,1.3879,0.7286,1061.18
6.4936,1.0854,120.21,1.4734,1.3834,0.7289,1061.08
6.5172,1.0832,119.45,1.4713,1.3948,0.719,1074.49
6.5199,1.0751,119.06,1.4676,1.3993,0.7161,1077.65
6.5575,1.078,118.47,1.463,1.4074,0.7072,1094.32
6.5939,1.0928,117.64,1.4614,1.4114,0.7008,1108.95
6.5888,1.0924,117.25,1.4515,1.4174,0.6947,1103.97
6.5822,1.0859,117.76,1.4542,1.4216,0.6993,1094.06
6.575,1.0857,117.64,1.445,1.426,0.6986,1086.97
6.575,1.0874,117.67,1.4405,1.4342,0.6955,1093.16
6.5887,1.0864,118.06,1.4411,1.437,0.6981,1077.81
6.5873,1.0913,116.96,1.4258,1.4535,0.6858,1088.91
6.5782,1.0907,117.62,1.4157,1.4578,0.691,1086.98
6.5796,1.089,116.95,1.419,1.4505,0.6907,1100.92
6.5793,1.0875,117.71,1.422,1.4266,0.7,1101.4
6.5794,1.0797,118.75,1.4261,1.4123,0.7004,1097.63
6.5794,1.0849,118.3,1.4247,1.4286,0.6955,1107.74
6.5797,1.0867,118.41,1.4348,1.4118,0.7003,1120.21
6.578,1.0892,118.69,1.4232,1.4093,0.7025,1125.21
6.5755,1.094,118.82,1.4358,1.403,0.7084,1114.85
6.5789,1.083,121.12,1.4242,1.3967,0.7083,1118.01
6.5792,1.0889,120.98,1.4431,1.3946,0.7115,1128.5
6.5797,1.0916,119.93,1.4408,1.405,0.7035,1128.78
6.5793,1.1108,117.85,1.4598,1.378,0.7168,1142.62
6.5777,1.1211,116.76,1.4589,1.3751,0.7198,1155.6
6.5695,1.1158,116.83,1.4496,1.3913,0.7069,1173.47
6.5136,1.1144,114.08,1.4305,1.3862,0.7111,1199.91
6.5259,1.1128,114.08,1.4294,1.3672,0.7184,1208.65
6.5176,1.1106,113.25,1.4338,1.3723,0.7156,1231.36
6.5204,1.1129,112.55,1.4395,1.377,0.7148,1227.65
6.5195,1.1028,112.91,1.415,1.3709,0.7227,1208.54
6.5264,1.1017,112.08,1.4017,1.3795,0.7202,1226.97
6.5326,1.1012,112.16,1.3925,1.3701,0.7195,1229.19
6.534,1.1019,112.97,1.396,1.3528,0.7232,1234.39
6.5372,1.0929,113.98,1.387,1.3511,0.7125,1222.98
6.5472,1.0873,112.68,1.3914,1.3544,0.7139,1237.97
6.5472,1.0867,113.98,1.395,1.3407,0.7175,1232
6.5515,1.0866,113.46,1.4079,1.3417,0.7295,1240.06
6.5428,1.0957,113.68,1.4173,1.3405,0.7351,1263.67
6.5218,1.101,113.77,1.4227,1.3312,0.7436,1258.78
6.515,1.1013,113.45,1.4262,1.3282,0.7468,1267.31
6.5055,1.1007,112.57,1.4211,1.3424,0.7433,1260.91
6.515,1.1,113.34,1.4216,1.3245,0.7485,1252.78
6.5159,1.1179,113.21,1.4281,1.3346,0.7453,1271.2
6.4985,1.1147,113.83,1.4385,1.3214,0.7558,1248.45
6.495,1.1101,113.82,1.4301,1.3267,0.7508,1234.35
6.5105,1.1105,113.14,1.4151,1.335,0.7458,1231.85
6.521,1.1213,112.68,1.4251,1.3117,0.7563,1261.95
6.493,1.1311,111.43,1.4471,1.2984,0.7637,1257.45
6.4727,1.1269,111.53,1.4479,1.2999,0.7599,1255.07
6.4858,1.1238,111.96,1.4368,1.3095,0.7577,1243.15
6.4926,1.1214,112.36,1.4214,1.3042,0.7615,1247.85
6.4969,1.1179,112.39,1.4117,1.3203,0.7534,1219.75
6.5126,1.1178,112.81,1.4152,1.3239,0.7523,1216.83
6.516,1.1196,113.38,1.4254,1.3186,0.7539,1220.95
6.5115,1.1289,112.71,1.4386,1.3059,0.7631,1241.35
6.478,1.1332,112.44,1.4377,1.2961,0.7669,1224.69
6.4676,1.138,112.53,1.4364,1.2986,0.7663,1232.15
6.4644,1.1396,111.64,1.4228,1.3003,0.768,1221.84
6.4732,1.1382,110.33,1.4157,1.3135,0.7542,1230.95
6.482,1.1413,109.4,1.4126,1.3106,0.7595,1222.35
6.4729,1.1371,108.26,1.4051,1.3153,0.7505,1240.35
6.4753,1.1395,108.08,1.4126,1.2986,0.7547,1239.32
6.47,1.1404,107.96,1.423,1.2901,0.7595,1257.25
6.4592,1.1385,108.58,1.4264,1.2769,0.7681,1254.55
6.4678,1.1276,109.27,1.4201,1.2818,0.7653,1242.05
6.4875,1.126,109.39,1.4148,1.2847,0.769,1226.95
6.4816,1.1282,108.74,1.4204,1.2818,0.7719,1229.9
6.4803,1.1314,108.85,1.4278,1.2789,0.775,1232.2
6.4722,1.1357,109.27,1.4391,1.2668,0.7812,1249.4
6.4693,1.13,109.74,1.4335,1.2654,0.7791,1242.6
6.4793,1.1285,109.42,1.432,1.2728,0.7738,1247
6.493,1.123,111.58,1.4409,1.2669,0.7714,1231.8
6.4969,1.127,111.19,1.4482,1.2676,0.7714,1237.6
6.4935,1.1296,111.28,1.4573,1.2605,0.7748,1243.3
6.4935,1.1324,111.47,1.4532,1.2591,0.7595,1245.7
6.4818,1.135,108.11,1.4605,1.2551,0.7628,1265.85
